from,to,rel
Th2,动脉硬化,Anatomy_Disease
Th1,动脉硬化,Anatomy_Disease
辅助T细胞,动脉硬化,Anatomy_Disease
幼稚型T细胞,动脉硬化,Anatomy_Disease
T细胞,动脉硬化,Anatomy_Disease
单核细胞,动脉硬化,Anatomy_Disease
免疫系统细胞,动脉粥样硬化,Anatomy_Disease
T细胞,动脉粥样硬化,Anatomy_Disease
B细胞,动脉粥样硬化,Anatomy_Disease
自然杀伤细胞,动脉粥样硬化,Anatomy_Disease
树突状细胞,动脉粥样硬化,Anatomy_Disease
血管壁细胞,动脉粥样硬化,Anatomy_Disease
血管平滑肌细胞,动脉粥样硬化,Anatomy_Disease
泡沫细胞,动脉硬化,Anatomy_Disease
肾素-血管紧张素系统,动脉粥样硬化,Anatomy_Disease
心血管系统,心血管疾病,Anatomy_Disease
免疫系统细胞,心脑血管疾病,Anatomy_Disease
T细胞,心脑血管疾病,Anatomy_Disease
B细胞,心脑血管疾病,Anatomy_Disease
自然杀伤细胞,心脑血管疾病,Anatomy_Disease
单核细胞,心脑血管疾病,Anatomy_Disease
巨噬细胞,心脑血管疾病,Anatomy_Disease
树突状细胞,心脑血管疾病,Anatomy_Disease
血管壁细胞,心脑血管疾病,Anatomy_Disease
心血管,动脉粥样硬化,Anatomy_Disease
骨骼,冠心病,Anatomy_Disease
胰岛β细胞,新生儿糖尿病,Anatomy_Disease
肝,老年糖尿病,Anatomy_Disease
肾,老年糖尿病,Anatomy_Disease
肾脏,老年糖尿病肾病,Anatomy_Disease
中枢神经系统,老年糖尿病神经系统损害,Anatomy_Disease
心,骨关节病变,Anatomy_Disease
肺,骨关节病变,Anatomy_Disease
口鼻腔,阻塞性睡眠呼吸暂停低通气综合征,Anatomy_Disease
交感神经系统,OSAHS,Anatomy_Disease
腺样体,鼻息肉,Anatomy_Disease
扁桃体,鼻息肉,Anatomy_Disease
磺脲类受体,新生儿糖尿病,Anatomy_Disease
Kir6,新生儿糖尿病,Anatomy_Disease
β细胞自身抗体,糖尿病,Anatomy_Disease
胰岛,1型糖尿病,Anatomy_Disease
β细胞,1型糖尿病,Anatomy_Disease
胰岛β细胞,肥胖,Anatomy_Disease
口鼻腔,OSAHS,Anatomy_Disease
β细胞自身抗体,2型糖尿病,Anatomy_Disease
β细胞自身抗体,1型糖尿病,Anatomy_Disease
胰岛β细胞,慢性并发症,Anatomy_Disease
口鼻腔,多器官损害,Anatomy_Disease
口鼻腔,睡眠呼吸疾病,Anatomy_Disease
交感神经系统,糖尿病,Anatomy_Disease
扁桃体,上气道阻塞,Anatomy_Disease
腺样体,上气道阻塞,Anatomy_Disease
胰岛,脆性糖尿病,Anatomy_Disease
腹部脂肪,2型糖尿病,Anatomy_Disease
13细胞,2型糖尿病,Anatomy_Disease
脑组织,卒中,Anatomy_Disease
脑组织,脑血管疾病,Anatomy_Disease
胰岛,低血糖,Anatomy_Disease
胎盘,2型糖尿病,Anatomy_Disease
中餐注射,2型糖尿病,Anatomy_Disease
胎盘屏障,糖尿病合并妊娠,Anatomy_Disease
心脏,高血糖,Anatomy_Disease
β细胞,2型糖尿病,Anatomy_Disease
β细胞,糖尿病,Anatomy_Disease
胰岛素,1型糖尿病,Anatomy_Disease
胰岛,糖尿病,Anatomy_Disease
外分泌胰腺,糖尿病,Anatomy_Disease
VMAT2,神经系统疾病,Anatomy_Disease
神经受体,神经系统疾病,Anatomy_Disease
转运体,神经系统疾病,Anatomy_Disease
脑,神经系统疾病,Anatomy_Disease
多巴胺神经元,神经系统疾病,Anatomy_Disease
纹状体,神经系统疾病,Anatomy_Disease
胰腺,糖尿病,Anatomy_Disease
VMAT2,1型糖尿病,Anatomy_Disease
纹状体,糖尿病,Anatomy_Disease
VMAT2,糖尿病,Anatomy_Disease
胰腺,先天性高胰岛素血症,Anatomy_Disease
胰腺,糖尿病前期,Anatomy_Disease
突触前神经元,糖尿病前期,Anatomy_Disease
囊泡,糖尿病前期,Anatomy_Disease
囊泡乙酰胆碱转运体,糖尿病前期,Anatomy_Disease
肌肉,肥胖,Anatomy_Disease
血脑屏障,糖尿病,Anatomy_Disease
骨骼肌,高胰岛素血症,Anatomy_Disease
β细胞,放射性核素标记的影像技术,Anatomy_Disease
β细胞,胰岛素抵抗,Anatomy_Disease
内脏脂肪,胰岛素抵抗,Anatomy_Disease
胰升糖素样肽1,内质网应激,Anatomy_Disease
回肠末端,内质网应激,Anatomy_Disease
结肠,内质网应激,Anatomy_Disease
直肠,内质网应激,Anatomy_Disease
L细胞,内质网应激,Anatomy_Disease
肠促胰岛素,内质网应激,Anatomy_Disease
GLP-1,内质网应激,Anatomy_Disease
细胞核因子κB,内质网应激,Anatomy_Disease
NF-κB,ERS,Anatomy_Disease
转录因子,ERS,Anatomy_Disease
内质网,内质网应激,Anatomy_Disease
内质网膜,内质网应激,Anatomy_Disease
固醇调节元件结合蛋白质,内质网应激,Anatomy_Disease
SREBP,内质网应激,Anatomy_Disease
SREBP裂解激活蛋白,内质网应激,Anatomy_Disease
双链RNA依赖蛋白激酶样内质网激酶,ERS,Anatomy_Disease
肌醇需求激酶-1,ERS,Anatomy_Disease
活化转录因子,ERS,Anatomy_Disease
分子伴侣结合蛋白,ERS,Anatomy_Disease
BiP,ERS,Anatomy_Disease
PERK-翻译起始因子2α(eIF2α)通路,ERS,Anatomy_Disease
PERK蛋白,ERS,Anatomy_Disease
eIF2α,ERS,Anatomy_Disease
CHOP,内质网应激,Anatomy_Disease
XBP1,内质网应激,Anatomy_Disease
葡萄糖调节蛋白78,内质网应激,Anatomy_Disease
通用型转录因子NF-Y,内质网应激,Anatomy_Disease
ERSE,内质网应激,Anatomy_Disease
ATF6,内质网应激,Anatomy_Disease
ATF6-ERS反应元件,内质网应激,Anatomy_Disease
胰岛β细胞,ERS,Anatomy_Disease
PERK-eIF2α磷酸化通路,ERS,Anatomy_Disease
IRE1,ERS,Anatomy_Disease
胰岛素,ERS,Anatomy_Disease
UPR,ERS,Anatomy_Disease
胰岛素β细胞,ERS,Anatomy_Disease
CHOP,ERS,Anatomy_Disease
β细胞,ERS,Anatomy_Disease
胰岛细胞,ERS,Anatomy_Disease
caspase-12,ERS,Anatomy_Disease
IRElα,ERS,Anatomy_Disease
胰岛素mRNA,ERS,Anatomy_Disease
Bcl-2蛋白,ERS,Anatomy_Disease
Bcl-2,ERS,Anatomy_Disease
Bcl-XL,ERS,Anatomy_Disease
Bad,ERS,Anatomy_Disease
Bax,ERS,Anatomy_Disease
ATF6,胰岛β细胞功能失调,Anatomy_Disease
单核受体微小异二聚体伴侣基因,胰岛β细胞功能失调,Anatomy_Disease
NR0B2,胰岛β细胞功能失调,Anatomy_Disease
胰岛素受体,胰岛β细胞功能失调,Anatomy_Disease
cAMP-PKA途径,2型糖尿病,Anatomy_Disease
PKA,2型糖尿病,Anatomy_Disease
钙离子/钙调蛋白调节蛋白激酶,2型糖尿病,Anatomy_Disease
磷脂酰肌醇3激酶,2型糖尿病,Anatomy_Disease
丝裂原活化蛋白激酶,2型糖尿病,Anatomy_Disease
PKB,内质网应激,Anatomy_Disease
PKC,内质网应激,Anatomy_Disease
胰岛β细胞,内质网应激,Anatomy_Disease
Bad,内质网应激,Anatomy_Disease
Bid,内质网应激,Anatomy_Disease
Bik,内质网应激,Anatomy_Disease
Bcl-XL,内质网应激,Anatomy_Disease
β细胞,内质网应激,Anatomy_Disease
胰岛细胞,内质网应激,Anatomy_Disease
XBP-1,内质网应激,Anatomy_Disease
BiP,内质网应激,Anatomy_Disease
PERK,内质网应激,Anatomy_Disease
IRE1,内质网应激,Anatomy_Disease
肠促胰岛素,糖尿病,Anatomy_Disease
脂肪细胞,肥胖病,Anatomy_Disease
CHOP,肥胖病,Anatomy_Disease
β细胞,肥胖病,Anatomy_Disease
GLP-1,肥胖病,Anatomy_Disease
白色脂肪组织,肥胖病,Anatomy_Disease
PKA通路,肥胖,Anatomy_Disease
内脂素,肥胖,Anatomy_Disease
NF-κB,肥胖,Anatomy_Disease
AP-1,肥胖,Anatomy_Disease
肝细胞,肥胖,Anatomy_Disease
肝脂质,肥胖,Anatomy_Disease
细胞膜受体,ERS,Anatomy_Disease
线粒体,ERS,Anatomy_Disease
IREl一凋亡信号激酶l/JNK途径,内质网应激,Anatomy_Disease
肝细胞,内质网应激,Anatomy_Disease
caspase,内质网应激,Anatomy_Disease
caspase-12,内质网应激,Anatomy_Disease
GRP78/Bip,内质网应激,Anatomy_Disease
GRP94,内质网应激,Anatomy_Disease
GADD34,内质网应激,Anatomy_Disease
GADD45A,内质网应激,Anatomy_Disease
caspase-9,内质网应激,Anatomy_Disease
肝细胞,肝脏疾病,Anatomy_Disease
肝细胞,酒精性肝病,Anatomy_Disease
CHOP,肝纤维化,Anatomy_Disease
TRB3,肝纤维化,Anatomy_Disease
肝细胞,肝纤维化,Anatomy_Disease
GLP-1,肝脏疾病,Anatomy_Disease
IREl,肝脏疾病,Anatomy_Disease
ATF6,肝脏疾病,Anatomy_Disease
PERK,肝脏疾病,Anatomy_Disease
GRP78/Bip,肝脏疾病,Anatomy_Disease
CHOP,肝脏疾病,Anatomy_Disease
Bcl-2,肝脏疾病,Anatomy_Disease
沉默信息调节2同源物,肝脏疾病,Anatomy_Disease
心肌细胞,冠心病,Anatomy_Disease
应激活化蛋白激酶,ERS,Anatomy_Disease
心肌细胞,ERS,Anatomy_Disease
平滑肌细胞,冠心病,Anatomy_Disease
巨噬细胞,冠心病,Anatomy_Disease
CHOP,冠心病,Anatomy_Disease
GRP78,冠心病,Anatomy_Disease
GRP94,冠心病,Anatomy_Disease
XBPl,动脉粥样,Anatomy_Disease
内皮细胞,动脉粥样,Anatomy_Disease
IREl/JNK,动脉粥样,Anatomy_Disease
GLP-1,心血管疾病,Anatomy_Disease
cAMP,心血管疾病,Anatomy_Disease
磷脂酰肌醇3激酶,心血管疾病,Anatomy_Disease
丝裂原活化蛋白激酶,心血管疾病,Anatomy_Disease
cAMP-蛋白激酶,心血管疾病,Anatomy_Disease
NF-κB,心血管疾病,Anatomy_Disease
Bcl-2,心血管疾病,Anatomy_Disease
Bcl-XL,心血管疾病,Anatomy_Disease
JNK/SAPK,内质网应激,Anatomy_Disease
GRP78,内质网应激,Anatomy_Disease
caspase-3,内质网应激,Anatomy_Disease
大脑组织,AD,Anatomy_Disease
BiP,AD,Anatomy_Disease
海马,AD,Anatomy_Disease
PERK,AD,Anatomy_Disease
XBP1,AD,Anatomy_Disease
IRE1α,AD,Anatomy_Disease
tau,AD,Anatomy_Disease
JNK,AD,Anatomy_Disease
β-淀粉样蛋白,AD,Anatomy_Disease
IRE1,AD,Anatomy_Disease
神经细胞,AD,Anatomy_Disease
大脑颞叶,AD,Anatomy_Disease
神经细胞,细胞凋亡,Anatomy_Disease
Exendin-4,AD,Anatomy_Disease
血脑屏障,AD,Anatomy_Disease
Aβ,AD,Anatomy_Disease
Exendin-4,ERS,Anatomy_Disease
胰岛,ERS,Anatomy_Disease
脑,ERS,Anatomy_Disease
caspase-3,ERS,Anatomy_Disease
JNK,ERS,Anatomy_Disease
内质网跨膜蛋白,内质网应激,Anatomy_Disease
葡萄糖调节蛋白78,细胞凋亡,Anatomy_Disease
XBP1,细胞凋亡,Anatomy_Disease
CHOP,细胞凋亡,Anatomy_Disease
胰岛素受体,胰岛素抵抗,Anatomy_Disease
胰岛素受体,2型糖尿病,Anatomy_Disease
PERK,糖尿病,Anatomy_Disease
IRE1,糖尿病,Anatomy_Disease
肝脏,肝脏疾病,Anatomy_Disease
肝细胞,胰岛素抵抗,Anatomy_Disease
肝脂质,胰岛素抵抗,Anatomy_Disease
肝脂质,肝脏疾病,Anatomy_Disease
细胞膜受体,肝脏疾病,Anatomy_Disease
线粒体,肝脏疾病,Anatomy_Disease
caspase-12,肝脏疾病,Anatomy_Disease
GRP94,肝脏疾病,Anatomy_Disease
GADD34,肝脏疾病,Anatomy_Disease
GADD45A,肝脏疾病,Anatomy_Disease
caspase-9,肝脏疾病,Anatomy_Disease
SIRT1,肝脏疾病,Anatomy_Disease
GLP-1,死亡,Anatomy_Disease
GLP-1,冠心病,Anatomy_Disease
内皮细胞,冠心病,Anatomy_Disease
IREl/JNK,冠心病,Anatomy_Disease
cAMP-蛋白激酶,内质网应激,Anatomy_Disease
NF-κB,内质网应激,Anatomy_Disease
Bcl-2,内质网应激,Anatomy_Disease
cAMP-蛋白激酶,细胞凋亡,Anatomy_Disease
NF-κB,细胞凋亡,Anatomy_Disease
Bcl-2,细胞凋亡,Anatomy_Disease
Bcl-XL,细胞凋亡,Anatomy_Disease
JNK/SAPK,细胞凋亡,Anatomy_Disease
GRP78,糖尿病性心脏病,Anatomy_Disease
caspase-3,糖尿病性心脏病,Anatomy_Disease
CHOP,糖尿病性心脏病,Anatomy_Disease
caspase-12,糖尿病性心脏病,Anatomy_Disease
GLP-1,神经系统疾病,Anatomy_Disease
GLP-1,阿尔茨海默病,Anatomy_Disease
GLP-1,缺血再灌注损伤,Anatomy_Disease
GLP-1,多发性硬化,Anatomy_Disease
GLP-1,帕金森病,Anatomy_Disease
GLP-1,神经功能紊乱疾,Anatomy_Disease
β-淀粉样蛋白,神经性萎缩,Anatomy_Disease
β-淀粉样蛋白,神经细胞死亡,Anatomy_Disease
JNK,神经性萎缩,Anatomy_Disease
JNK,神经细胞死亡,Anatomy_Disease
Exendin-4,神经退行性疾病,Anatomy_Disease
血脑屏障,神经退行性疾病,Anatomy_Disease
眼球后,GO,Anatomy_Disease
眼球后,Graves眼病,Anatomy_Disease
眼球后,器官特异性自身免疫性疾病,Anatomy_Disease
眶周组织,Graves眼病,Anatomy_Disease
眶周组织,GO,Anatomy_Disease
眶周组织,器官特异性自身免疫性疾病,Anatomy_Disease
炎症细胞,GO,Anatomy_Disease
角膜,GO,Anatomy_Disease
视神经,GO,Anatomy_Disease
视神经,眼病,Anatomy_Disease
右眼,眼病,Anatomy_Disease
左眼,眼病,Anatomy_Disease
右侧,眼病,Anatomy_Disease
左侧,眼病,Anatomy_Disease
骨性组织,GO,Anatomy_Disease
眼眶成纤维细胞,GO,Anatomy_Disease
成纤维细胞,GO,Anatomy_Disease
干扰素(IFN)-γ,GO,Anatomy_Disease
眼睛,眼病,Anatomy_Disease
眼球,GO,Anatomy_Disease
周围组织,GO,Anatomy_Disease
右眼,GO,Anatomy_Disease
左眼,GO,Anatomy_Disease
角膜,眼病,Anatomy_Disease
眼睛,GO,Anatomy_Disease
颈动脉内膜中层,亚甲减,Anatomy_Disease
颈动脉内膜中层,缺血性心脏病,Anatomy_Disease
垂体,继发性肾上腺皮质功能减退,Anatomy_Disease
第十二胸椎,压缩性骨折,Anatomy_Disease
垂体,AIIAD,Anatomy_Disease
ACTH细胞,头颅外伤,Anatomy_Disease
垂体,头颅外伤,Anatomy_Disease
促肾上腺皮质激素释放激素合成细胞,头颅外伤,Anatomy_Disease
垂体-肾上腺轴,肾上腺皮质功能减退,Anatomy_Disease
垂体,继发性功能减退,Anatomy_Disease
垂体,ACTH功能减退,Anatomy_Disease
TPIT,IIAD,Anatomy_Disease
垂体阿黑皮素原(POMC)表达细胞,IIAD,Anatomy_Disease
TPIT基因,IIAD,Anatomy_Disease
垂体,单纯性ACTH缺乏,Anatomy_Disease
垂体,特发性孤立性垂体ACTH缺乏症,Anatomy_Disease
垂体,IIAD,Anatomy_Disease
垂体,自身免疫性疾病,Anatomy_Disease
ACTH细胞,继发性肾上腺皮质功能减退,Anatomy_Disease
ACTH细胞,自身免疫性疾病,Anatomy_Disease
垂体,空泡蝶鞍,Anatomy_Disease
促肾上腺皮质激素释放激素合成细胞,空泡蝶鞍,Anatomy_Disease
垂体,ACTH分泌缺陷,Anatomy_Disease
肾上腺,继发性功能减退,Anatomy_Disease
Th1,自身免疫性疾病,Anatomy_Disease
甲状腺,PPT,Anatomy_Disease
下丘脑室旁核,PPT,Anatomy_Disease
Th2,PPT,Anatomy_Disease
Th1,PPT,Anatomy_Disease
T细胞,PPT,Anatomy_Disease
JAK,PPT,Anatomy_Disease
STAT,PPT,Anatomy_Disease
Th1,1型糖尿病,Anatomy_Disease
DNA甲基转移酶,DNA甲基化,Anatomy_Disease
S-腺苷甲硫氨酸,DNA甲基化,Anatomy_Disease
CpG二核苷酸,DNA甲基化,Anatomy_Disease
5-甲基胞嘧啶,DNA甲基化,Anatomy_Disease
胞嘧啶,DNA甲基化,Anatomy_Disease
基因,DNA甲基化,Anatomy_Disease
CpG岛,DNA甲基化,Anatomy_Disease
启动子,DNA甲基化,Anatomy_Disease
第1外显子,DNA甲基化,Anatomy_Disease
沉默基因,DNA甲基化,Anatomy_Disease
组蛋白,组蛋白修饰,Anatomy_Disease
真核生物染色质,组蛋白修饰,Anatomy_Disease
蛋白质,组蛋白修饰,Anatomy_Disease
精氨酸,组蛋白修饰,Anatomy_Disease
赖氨酸,组蛋白修饰,Anatomy_Disease
碱性氨基酸,组蛋白修饰,Anatomy_Disease
DNA,组蛋白修饰,Anatomy_Disease
DNA-组蛋白复合物,组蛋白修饰,Anatomy_Disease
染色质,组蛋白修饰,Anatomy_Disease
转录因子,组蛋白修饰,Anatomy_Disease
结构基因启动子,组蛋白修饰,Anatomy_Disease
丝氨酸,组蛋白修饰,Anatomy_Disease
组蛋白甲基化转移酶,癌症,Anatomy_Disease
lncRNA,肿瘤,Anatomy_Disease
RNA,肿瘤,Anatomy_Disease
非编码RNA,肿瘤,Anatomy_Disease
胰岛细胞,DNA甲基化,Anatomy_Disease
CpG二核酸,DNA甲基化,Anatomy_Disease
GC,DNA甲基化,Anatomy_Disease
基因启动子,DNA甲基化,Anatomy_Disease
CpG密度启动子,DNA甲基化,Anatomy_Disease
HCP基因,甲基化,Anatomy_Disease
胰岛β细胞,甲基化,Anatomy_Disease
胰腺十二指肠同源盒基因1,甲基化,Anatomy_Disease
MafA,甲基化,Anatomy_Disease
Nkx6.1,甲基化,Anatomy_Disease
Pdx-1,DNA甲基化,Anatomy_Disease
MafA,DNA甲基化,Anatomy_Disease
Nkx6.1,DNA甲基化,Anatomy_Disease
β细胞,DNA甲基化,Anatomy_Disease
Pdx-1,甲基化,Anatomy_Disease
胰腺,甲基化,Anatomy_Disease
β细胞,甲基化,Anatomy_Disease
胰岛素基因启动子,甲基化,Anatomy_Disease
增强子,甲基化,Anatomy_Disease
同源性保守序列A-box,甲基化,Anatomy_Disease
胰岛素基因,甲基化,Anatomy_Disease
亮氨酸拉链蛋白Maf家族,DNA甲基化,Anatomy_Disease
胰岛素基因启动子区的RIPE3b1/C1元件,DNA甲基化,Anatomy_Disease
BETA2,DNA甲基化,Anatomy_Disease
胰岛素基因,DNA甲基化,Anatomy_Disease
胰岛素,DNA甲基化,Anatomy_Disease
基因转录起始复合物,DNA甲基化,Anatomy_Disease
胰岛,组蛋白修饰,Anatomy_Disease
Pdx-1,组蛋白修饰,Anatomy_Disease
Pax-4,组蛋白修饰,Anatomy_Disease
Nkx6.1,组蛋白修饰,Anatomy_Disease
β细胞,糖耐量异常,Anatomy_Disease
胰岛素,糖耐量异常,Anatomy_Disease
miR-7,糖耐量异常,Anatomy_Disease
胰腺,糖耐量异常,Anatomy_Disease
胰腺内分泌激素,糖耐量异常,Anatomy_Disease
PPARγ共激活因子1A,胰岛素抵抗,Anatomy_Disease
PPARGC1A基因启动子,2型糖尿病,Anatomy_Disease
PPARGC1A基因,2型糖尿病,Anatomy_Disease
PPARGC1基因,2型糖尿病,Anatomy_Disease
外周血单核细胞组蛋白,2型糖尿病,Anatomy_Disease
全基因组水平组蛋白,2型糖尿病,Anatomy_Disease
组蛋白,2型糖尿病,Anatomy_Disease
Pdx-1,2型糖尿病,Anatomy_Disease
胰岛素基因启动子区,2型糖尿病,Anatomy_Disease
H3K4,2型糖尿病,Anatomy_Disease
组蛋白3赖氨酸4(H3K4)二甲基化,2型糖尿病,Anatomy_Disease
胰岛素,高血糖,Anatomy_Disease
miR-375,高血糖,Anatomy_Disease
胰岛β细胞,高血糖,Anatomy_Disease
胰岛素分泌颗粒,高血糖,Anatomy_Disease
肌动蛋白网孔,高血糖,Anatomy_Disease
F-actin,高血糖,Anatomy_Disease
Capz蛋白,高血糖,Anatomy_Disease
Mtpn,高血糖,Anatomy_Disease
miR-375,糖尿病,Anatomy_Disease
胰岛素基因,糖尿病,Anatomy_Disease
靶蛋白PDK1,糖尿病,Anatomy_Disease
PI3-K通路,糖尿病,Anatomy_Disease
ANRIL,2型糖尿病,Anatomy_Disease
SNPs,2型糖尿病,Anatomy_Disease
P15INK4B基因,2型糖尿病,Anatomy_Disease
PRC2,2型糖尿病,Anatomy_Disease
单核苷酸,2型糖尿病,Anatomy_Disease
INK4基因,2型糖尿病,Anatomy_Disease
lncRNA,2型糖尿病,Anatomy_Disease
肿瘤抑制基因,2型糖尿病,Anatomy_Disease
p15INK4b,2型糖尿病,Anatomy_Disease
p14ARF,2型糖尿病,Anatomy_Disease
p16INK4a,2型糖尿病,Anatomy_Disease
细胞周期蛋白依赖性激酶4/6,2型糖尿病,Anatomy_Disease
CpG岛,沉默基因,Anatomy_Disease
lncRNA,癌症,Anatomy_Disease
迷走神经,体位性低血压,Anatomy_Disease
压力感受器,体位性低血压,Anatomy_Disease
颈动脉,老年糖尿病,Anatomy_Disease
压力感受器,老年糖尿病,Anatomy_Disease
心血管,高血压,Anatomy_Disease
心血管,老年糖尿病,Anatomy_Disease
大血管,高血压,Anatomy_Disease
微血管,高血压,Anatomy_Disease
大血管,糖尿病,Anatomy_Disease
微血管,糖尿病,Anatomy_Disease
微小RNA,糖尿病,Anatomy_Disease
胰岛自身相关抗体,自身免疫糖尿病,Anatomy_Disease
T调节细胞,自身免疫糖尿病,Anatomy_Disease
APPL1,糖尿病,Anatomy_Disease
AGEs,糖尿病,Anatomy_Disease
β细胞,T2DM,Anatomy_Disease
非编码RNA,2型糖尿病,Anatomy_Disease
多梳基因(PcG)家族,2型糖尿病,Anatomy_Disease
PcG家族,2型糖尿病,Anatomy_Disease
氧化物酶体增殖活化受体γ,2型糖尿病,Anatomy_Disease
PPARGC1A,2型糖尿病,Anatomy_Disease
胰岛素基因,2型糖尿病,Anatomy_Disease
Ezh2,糖尿病,Anatomy_Disease
PeG,糖尿病,Anatomy_Disease
miRNA,2型糖尿病,Anatomy_Disease
miRNA-375,2型糖尿病,Anatomy_Disease
miRNA,1型糖尿病,Anatomy_Disease
miR375,胰岛素缺乏型糖尿病,Anatomy_Disease
β细胞,胰岛素缺乏型糖尿病,Anatomy_Disease
胰岛,肥胖,Anatomy_Disease
PDX-1,2型糖尿病,Anatomy_Disease
GLUT2,2型糖尿病,Anatomy_Disease
胰腺,2型糖尿病,Anatomy_Disease
干细胞,2型糖尿病,Anatomy_Disease
PDX-1,糖尿病,Anatomy_Disease
PDX-1,IUGR,Anatomy_Disease
胰岛,追赶生长,Anatomy_Disease
胰岛,CUGFR,Anatomy_Disease
PDX-1,追赶生长,Anatomy_Disease
PDX-1,CUGFR,Anatomy_Disease
胰岛细胞,CUGFR,Anatomy_Disease
β细胞,CUGFR,Anatomy_Disease
胰岛素染色阳性细胞,CUGFR,Anatomy_Disease
microRNA,糖尿病,Anatomy_Disease
miRNA,内分泌疾病,Anatomy_Disease
siRNA,内分泌疾病,Anatomy_Disease
RNAi,内分泌疾病,Anatomy_Disease
miR-143,内分泌疾病,Anatomy_Disease
脂肪细胞,内分泌疾病,Anatomy_Disease
脂肪,内分泌疾病,Anatomy_Disease
葡萄糖转运蛋白4,内分泌疾病,Anatomy_Disease
GLUT4,内分泌疾病,Anatomy_Disease
激素敏感脂酶,内分泌疾病,Anatomy_Disease
HSL,内分泌疾病,Anatomy_Disease
aP2,内分泌疾病,Anatomy_Disease
PPARγ,内分泌疾病,Anatomy_Disease
miRNA,胰岛素抵抗,Anatomy_Disease
miR-124a,胰岛素抵抗,Anatomy_Disease
miR-96,胰岛素抵抗,Anatomy_Disease
miR-9,胰岛素抵抗,Anatomy_Disease
PDX-1,胰岛素抵抗,Anatomy_Disease
miR-375,胰岛素抵抗,Anatomy_Disease
胰岛,胰岛素抵抗,Anatomy_Disease
miR-29,胰岛素抵抗,Anatomy_Disease
miR-320,胰岛素抵抗,Anatomy_Disease
miR-27b,胰岛素抵抗,Anatomy_Disease
miR-143,胰岛素抵抗,Anatomy_Disease
miR-107,胰岛素抵抗,Anatomy_Disease
脂肪细胞,胰岛素抵抗,Anatomy_Disease
GLUT4,胰岛素抵抗,Anatomy_Disease
GMRP1,胰岛素抵抗,Anatomy_Disease
miRNA,糖尿病,Anatomy_Disease
血管内皮,糖尿病,Anatomy_Disease
OPG,大血管病变,Anatomy_Disease
OPG,动脉粥样硬化,Anatomy_Disease
miR-145,动脉粥样硬化,Anatomy_Disease
miRMA,2型糖尿病,Anatomy_Disease
miR-145,2型糖尿病,Anatomy_Disease
微循环系统,糖尿病,Anatomy_Disease
胰岛微血管内皮细胞,糖尿病,Anatomy_Disease
VEGF-A,糖尿病,Anatomy_Disease
胰岛微血管,糖尿病,Anatomy_Disease
T细胞,糖尿病,Anatomy_Disease
miR-338-3p,肥胖,Anatomy_Disease
β细胞,肥胖,Anatomy_Disease
miR-103,胰岛素抵抗,Anatomy_Disease
OPG,大血管斑块形成,Anatomy_Disease
miR-145,主动脉斑块形成,Anatomy_Disease
足部,周围神经病变,Anatomy_Disease
神经细胞,DPN,Anatomy_Disease
下肢,LEAD,Anatomy_Disease
心血管,心血管事件,Anatomy_Disease
